id,sequence,level,name,type,parent_id,msfid
nom_884,0,3,FIXT - Tuner fixing device,Mandatory,TVEM - Vehicles Modifications,LOG-T-TVEM-FIXT
nom_885,0,3,FLAG - Flag,Mandatory,PIDE - Identification,LOG-P-PIDE-FLAG
nom_886,0,3,FLBU - Flask bulb,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FLBU
nom_887,0,3,"FLEN - Flask erlenmeyer, narrow",Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FLEN
nom_888,0,3,"FLES - Flask erlenmeyer, screw",Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FLES
nom_889,0,3,FLIP - Flip chart,Mandatory,ASTA - Stationery,LOG-A-ASTA-FLIP
nom_890,0,3,FLOA - Float,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-FLOA
nom_891,0,3,FLOP - Floor paint,Mandatory,PPAI - Paint,LOG-P-PPAI-FLOP
nom_892,0,3,"FLTB - Fluorescent tube, big",Mandatory,PLIG - Lighting,LOG-P-PLIG-FLTB
nom_893,0,3,"FLTM - Fluorescent tube, mini",Mandatory,PLIG - Lighting,LOG-P-PLIG-FLTM
nom_894,0,3,FLUC - Fluconazole,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-FLUC
nom_895,0,3,FLUC - Fluconazole,Mandatory,DORA - Oral Drugs,MED-D-DORA-FLUC
nom_896,0,3,FLUI - Fluid,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-FLUI
nom_897,0,3,FLUO - Fluorescein,Mandatory,DEXO - Ophtalmic Drugs For External Use,MED-D-DEXO-FLUO
nom_898,0,3,FLUO - Fluoreslens,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FLUO
nom_899,0,3,FLUX - Fluoxetine,Mandatory,DORA - Oral Drugs,MED-D-DORA-FLUX
nom_900,0,3,FLUY - Flucytosine,Mandatory,DORA - Oral Drugs,MED-D-DORA-FLUY
nom_901,0,3,FLYC - Fly catcher,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-FLYC
nom_902,0,3,"FMUB - Female genital mutilation, Book",Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-FMUB
nom_903,0,3,FMUG - Female mutilation guide,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-FMUG
nom_904,0,3,"FOAB - Forceps, haemostatic, Bengolea",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAB
nom_905,0,3,"FOAC - Forceps, haemostatic, Chaput",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAC
nom_906,0,3,"FOAE - Forceps, Haemostatic, Kelly",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAE
nom_907,0,3,"FOAH - Forceps, haemostatic, Halsted",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAH
nom_908,0,3,"FOAK - Forceps, haemostatic, Kocher",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAK
nom_909,0,3,"FOAM - Forceps, haemostatic, Mixter",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAM
nom_910,0,3,"FOAP - Forceps, haemostatic, Pean",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOAP
nom_911,0,3,"FOAR - Foetus, articulated",Mandatory,ETMA - Training Mannequins,MED-E-ETMA-FOAR
nom_912,0,3,"FOBH - Forceps, bone holding",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOBH
nom_913,0,3,"FOBL - Forceps, Bone Cutting, Liston",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOBL
nom_914,0,3,FOBR - Forceps Of Brucelle,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FOBR
nom_915,0,3,"FOCU - forceps, Cutter",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOCU
nom_916,0,3,"FODC - Forceps, Dressing, Cheron",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FODC
nom_917,0,3,"FODD - Forceps, dressing, delicate",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FODD
nom_918,0,3,FODE - Forceps Dental,Mandatory,ESUD - Dental Surgical Instruments,MED-E-ESUD-FODE
nom_919,0,3,"FODR - Forceps, Dressing",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FODR
nom_920,0,3,"FODV - Forceps, vascular",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FODV
nom_921,0,3,FOET - Foetus,Mandatory,ETPO - Training Posters,MED-E-ETPO-FOET
nom_922,0,3,FOHA - Forceps Of Halstead,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-FOHA
nom_923,0,3,"FOHG - Forceps, hysterectomy, Glenner",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOHG
nom_924,0,3,"FOIB - Forceps, intestinal Babcock",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOIB
nom_925,0,3,"FOID - Forceps, Intestinal, Doyen",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOID
nom_926,0,3,FOLA - Folic Acid,Mandatory,DORA - Oral Drugs,MED-D-DORA-FOLA
nom_927,0,3,FOLC - Calcium folinate,Mandatory,DORA - Oral Drugs,MED-D-DORA-FOLC
nom_928,0,3,FOLD - Folder,Mandatory,ASTA - Stationery,LOG-A-ASTA-FOLD
nom_929,0,3,"FOLE - Forceps, Lester",Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-FOLE
nom_930,0,3,FOMA - Forceps Of Magill,Mandatory,EANE - Anaesthesia,MED-E-EANE-FOMA
nom_931,0,3,FOME - Forceps of Meriam,Mandatory,ESUD - Dental Surgical Instruments,MED-E-ESUD-FOME
nom_932,0,3,FOMU - Forceps Of Muzeux,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOMU
nom_933,0,3,"FOOB - Food Aid, Book",Mandatory,L046 - Food Aid,LIB-L-L046-FOOB
nom_934,0,3,"FOOB - Forceps, Obstetrical",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOOB
nom_935,0,3,"FOOG - Food, Guide",Mandatory,L046 - Food Aid,LIB-L-L046-FOOG
nom_936,0,3,FOPA - Forceps Of Paufique,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-FOPA
nom_937,0,3,"FOPF - Forceps, Peritoneal, Faure",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOPF
nom_938,0,3,"FOPO - Forceps, Tenaculum, Pozzi",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOPO
nom_939,0,3,FORK - Fork,Mandatory,PCOO - Cooking,LOG-P-PCOO-FORK
nom_940,0,3,FORO - Formaldehyd Commercial,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-FORO
nom_941,0,3,"FORS - Fork, knife and spoon set",Mandatory,PCOO - Cooking,LOG-P-PCOO-FORS
nom_942,0,3,FOSF - Fosfomycin,Mandatory,DORA - Oral Drugs,MED-D-DORA-FOSF
nom_943,0,3,FOST - Suture Tightening Forceps,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-FOST
nom_944,0,3,"FOTA - Forceps, tissue, Allis",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOTA
nom_945,0,3,"FOTC - Forceps, Tissue, Collin",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOTC
nom_946,0,3,"FOTD - Forceps, Tissue, Duval",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOTD
nom_947,0,3,"FOTI - Forceps, Tissue",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FOTI
nom_948,0,3,FOVA - Foetus for vacuum delivery,Mandatory,ETMA - Training Mannequins,MED-E-ETMA-FOVA
nom_949,0,3,"FPAC - Freight, packing list",Mandatory,ALST - Logistic Stationery,LOG-A-ALST-FPAC
nom_950,0,3,FREE - Freezer,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-FREE
nom_951,0,3,FRIB - Blood bank refrigerator,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-FRIB
nom_952,0,3,FRID - Refrigerator,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-FRID
nom_953,0,3,FRIF - Refrigerator/freezer,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-FRIF
nom_954,0,3,FRIS - Solar refrigerator,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-FRIS
nom_955,0,3,FRUI - Fruit,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-FRUI
nom_956,0,3,"FTDA - Forceps, tissue, delicate, Adson",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FTDA
nom_957,0,3,FUCB - Basic Fuchsin,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-FUCB
nom_958,0,3,FUCG - Fuchia,Mandatory,L044 - Data Processing,LIB-L-L044-FUCG
nom_959,0,3,"FUCK - Fuchsin, Kinyoun",Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-FUCK
nom_960,0,3,"FUCZ - Fuchsin, Ziehl",Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-FUCZ
nom_961,0,3,FUEL - Fuel,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-FUEL
nom_962,0,3,"FUNG - Funnel, glass",Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FUNG
nom_963,0,3,FUNM - Funnel with water retention filter,Mandatory,TVEA - Vehicles Accessories,LOG-T-TVEA-FUNM
nom_964,0,3,FUNN - Funnel,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FUNN
nom_965,0,3,FUNN - Funnel,Mandatory,TVEA - Vehicles Accessories,LOG-T-TVEA-FUNN
nom_966,0,3,"FUPL - Funnel, plastic, large stem",Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-FUPL
nom_967,0,3,FURO - Furosemide,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-FURO
nom_968,0,3,FURO - Furosemide,Mandatory,DORA - Oral Drugs,MED-D-DORA-FURO
nom_969,0,3,FUSF - Fork fuse for Toyota,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-FUSF
nom_970,0,3,FUSG - Glass fuse,Mandatory,PELE - Electricity,LOG-P-PELE-FUSG
nom_971,0,3,"FVDB - Forceps, vascular",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-FVDB
nom_972,0,3,"FWAY - Freight, waybill",Mandatory,ALST - Logistic Stationery,LOG-A-ALST-FWAY
nom_973,0,3,GALI - Gallipot,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-GALI
nom_974,0,3,GANC - Ganciclovir,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-GANC
nom_975,0,3,GASD - Gas devices accessories,Mandatory,PCOL - Cold Chain,LOG-P-PCOL-GASD
nom_976,0,3,GASK - Gasket,Mandatory,PHDW - Hardware,LOG-P-PHDW-GASK
nom_977,0,3,GASK - Gasket,Mandatory,PX-- - Spare parts,LOG-P-PX---GASK
nom_978,0,3,GASK - Gasket for DAVEY pump,Mandatory,PXDV - Spare Parts Davey,LOG-P-PXDV-GASK
nom_979,0,3,GASK - Gasket for LISTER engine,Mandatory,PXLI - Spare Parts Lister,LOG-P-PXLI-GASK
nom_980,0,3,GASK - Gasket for LOMBARDINI engine,Mandatory,PXLO - Spare Parts Lombardini,LOG-P-PXLO-GASK
nom_981,0,3,GASK - Gasket for ROBIN engine,Mandatory,PXRO - Spare Parts Robin,LOG-P-PXRO-GASK
nom_982,0,3,GAUG - Feeler gauge,Mandatory,PTOO - Tools,LOG-P-PTOO-GAUG
nom_983,0,3,GAUG - Gauge,Mandatory,TVEA - Vehicles Accessories,LOG-T-TVEA-GAUG
nom_984,0,3,GEN0 - Remarks on generators,Mandatory,PELE - Electricity,LOG-P-PELE-GEN0
nom_985,0,3,GENB - Violet Gentian For Bacteriologie,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GENB
nom_986,0,3,GEND - Diesel generator,Mandatory,PELE - Electricity,LOG-P-PELE-GEND
nom_987,0,3,GENE - GENERATOR BAGS,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GENE
nom_988,0,3,GENF - Female genital organs,Mandatory,ETPO - Training Posters,MED-E-ETPO-GENF
nom_989,0,3,GENP - Petrol generator,Mandatory,PELE - Electricity,LOG-P-PELE-GENP
nom_990,0,3,GENP - Violet Gentian Carbolated,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GENP
nom_991,0,3,GENT - Gentamycine,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-GENT
nom_992,0,3,GENX - GeneXpert,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-GENX
nom_993,0,3,GENX - Genexpert,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-GENX
nom_994,0,3,GIEM - Giemsa,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GIEM
nom_995,0,3,GLAF - Fibreglass,Mandatory,PHDW - Hardware,LOG-P-PHDW-GLAF
nom_996,0,3,GLAS - Glass,Mandatory,CBUI - Building,LOG-C-CBUI-GLAS
nom_997,0,3,GLAS - Glass,Mandatory,PCOO - Cooking,LOG-P-PCOO-GLAS
nom_998,0,3,GLAS - Glasses,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-GLAS
nom_999,0,3,"GLEN - Examination glove, nitrile",Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-GLEN
nom_1000,0,3,GLIB - Glibenclamide,Mandatory,DORA - Oral Drugs,MED-D-DORA-GLIB
nom_1001,0,3,GLOC - Cleaning gloves,Mandatory,PHYG - Hygiene,LOG-P-PHYG-GLOC
nom_1002,0,3,"GLOE - Examination glove, latex",Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-GLOE
nom_1003,0,3,GLOG - Gynaecological gloves,Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-GLOG
nom_1004,0,3,GLOP - Protective gloves,Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-GLOP
nom_1005,0,3,GLOS - Surgical gloves,Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-GLOS
nom_1006,0,3,GLOV - Gloves,Mandatory,ALIF - Team Life,LOG-A-ALIF-GLOV
nom_1007,0,3,GLOV - Gloves,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-GLOV
nom_1008,0,3,GLUC - Glucose Hypertonic,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-GLUC
nom_1009,0,3,GLUC - Glucosemeter,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-GLUC
nom_1010,0,3,GLUC - Glucosemeter (Nova),Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GLUC
nom_1011,0,3,GLUE - Glue,Mandatory,ASTA - Stationery,LOG-A-ASTA-GLUE
nom_1012,0,3,GLUE - Glue,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-GLUE
nom_1013,0,3,GLUE - Glue,Mandatory,PHDW - Hardware,LOG-P-PHDW-GLUE
nom_1014,0,3,GLYC - Glycerol,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GLYC
nom_1015,0,3,GLYT - Glycerine Trinitrate,Mandatory,DORA - Oral Drugs,MED-D-DORA-GLYT
nom_1016,0,3,GOGG - Goggles,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-GOGG
nom_1017,0,3,GOKI - LIST of EMERGENCY ITEMS,Mandatory,IEME - Emergency items list,MED-I-IEME-GOKI
nom_1018,0,3,GONS - Gonad shield,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-GONS
nom_1019,0,3,GOWI - Isolation gown,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-GOWI
nom_1020,0,3,"GOWS - GOWN, SURGICAL",Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-GOWS
nom_1021,0,3,GPSG - GPS (Garmin),Mandatory,PCOM - Communication,LOG-P-PCOM-GPSG
nom_1022,0,3,GRAM - Kit Gram Hucker,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-GRAM
nom_1023,0,3,GRAV - Gravel,Mandatory,CBUI - Building,LOG-C-CBUI-GRAV
nom_1024,0,3,GREA - Grease,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-GREA
nom_1025,0,3,GREA - Greasing nipple,Mandatory,PHDW - Hardware,LOG-P-PHDW-GREA
nom_1026,0,3,GREG - Grease gun,Mandatory,PTOO - Tools,LOG-P-PTOO-GREG
nom_1027,0,3,GRID - X-ray grid,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-GRID
nom_1028,0,3,GRIN - Grinder,Mandatory,PTOO - Tools,LOG-P-PTOO-GRIN
nom_1029,0,3,GRIS - Griseovulvine,Mandatory,DORA - Oral Drugs,MED-D-DORA-GRIS
nom_1030,0,3,GRIT - Grinding tool,Mandatory,PTOO - Tools,LOG-P-PTOO-GRIT
nom_1031,0,3,GUID - Guide,Mandatory,SMST - Medical Stationery,MED-S-SMST-GUID
nom_1032,0,3,"GULK - Guide, liigature, Koenig",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-GULK
nom_1033,0,3,GUMB - Gum elastic bougie,Mandatory,EANE - Anaesthesia,MED-E-EANE-GUMB
nom_1034,0,3,GUMS - Gums,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-GUMS
nom_1035,0,3,GUNS - Silicone gun,Mandatory,PTOO - Tools,LOG-P-PTOO-GUNS
nom_1036,0,3,"GYNB - Gynaecology, Book",Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-GYNB
nom_1037,0,3,H76D - Toyota HZJ76 diesel,Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-H76D
nom_1038,0,3,H78D - Toyota HZJ78 diesel,Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-H78D
nom_1039,0,3,H79D - Toyota HZJ79 diesel,Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-H79D
nom_1040,0,3,H80D - Toyota HZJ80 diesel,Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-H80D
nom_1041,0,3,HACS - Hacksaw,Mandatory,PTOO - Tools,LOG-P-PTOO-HACS
nom_1042,0,3,HAEM - HAEMOGLOBINOMETER,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-HAEM
nom_1043,0,3,HAEM - Haemoglobinometer,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-HAEM
nom_1044,0,3,HAIB - Hairbrush,Mandatory,PHYG - Hygiene,LOG-P-PHYG-HAIB
nom_1045,0,3,HALO - Halothane,Mandatory,DORA - Oral Drugs,MED-D-DORA-HALO
nom_1046,0,3,HALP - Haloperidol,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-HALP
nom_1047,0,3,HALP - Haloperidol,Mandatory,DORA - Oral Drugs,MED-D-DORA-HALP
nom_1048,0,3,HAMM - Hammer,Mandatory,PTOO - Tools,LOG-P-PTOO-HAMM
nom_1049,0,3,HAMR - Hammer For Reflexes,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-HAMR
nom_1050,0,3,HANA - Checklist lab haemotology analyzers,Mandatory,ILAB - Laboratory checklists,MED-I-ILAB-HANA
nom_1051,0,3,HANA - Haematologic analyzer,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-HANA
nom_1052,0,3,HANA - Haematologic analyzer,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-HANA
nom_1053,0,3,HAND - Handle,Mandatory,ESUD - Dental Surgical Instruments,MED-E-ESUD-HAND
nom_1054,0,3,HAND - Handle,Mandatory,PHDW - Hardware,LOG-P-PHDW-HAND
nom_1055,0,3,HAND - Handle,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-HAND
nom_1056,0,3,HANG - Hanger,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-HANG
nom_1057,0,3,HARH - Hard hat,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-HARH
nom_1058,0,3,HARN - Harness,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-HARN
nom_1059,0,3,HATL - Lined hat,Mandatory,ALIF - Team Life,LOG-A-ALIF-HATL
nom_1060,0,3,HATS - Sun hat,Mandatory,ALIF - Team Life,LOG-A-ALIF-HATS
nom_1061,0,3,HBBI - Helping babies breathe,Mandatory,ETPO - Training Posters,MED-E-ETPO-HBBI
nom_1062,0,3,HBTE - Hepatitis B test,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-HBTE
nom_1063,0,3,HCTE - Hepatitis C test,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-HCTE
nom_1064,0,3,HDDE - External hard drive,Mandatory,ADAP - Data Processing,LOG-A-ADAP-HDDE
nom_1065,0,3,HDWR - Hardware,Mandatory,TVEM - Vehicles Modifications,LOG-T-TVEM-HDWR
nom_1066,0,3,HEAF - Fuel heater,Mandatory,CSHE - Shelters,LOG-C-CSHE-HEAF
nom_1067,0,3,HEAG - Gas heater,Mandatory,CSHE - Shelters,LOG-C-CSHE-HEAG
nom_1068,0,3,"HEAP - Heating pad, electrical",Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-HEAP
nom_1069,0,3,HEAR - Hearing protection,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-HEAR
nom_1070,0,3,HEAS - Space heater,Mandatory,CSHE - Shelters,LOG-C-CSHE-HEAS
nom_1071,0,3,HEAT - Heater,Mandatory,TVEM - Vehicles Modifications,LOG-T-TVEM-HEAT
nom_1072,0,3,HEBF - Isoniazid / Ethambutol Blister FDC,Mandatory,DORA - Oral Drugs,MED-D-DORA-HEBF
nom_1073,0,3,"HEFB - Haemorrhagic fever, Book",Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-HEFB
nom_1074,0,3,HEFD - Isoniazid / Ethambutol FDC,Mandatory,DORA - Oral Drugs,MED-D-DORA-HEFD
nom_1075,0,3,"HEFG - Haemorrhagic fever, guide",Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-HEFG
nom_1076,0,3,"HEFV - Haemorrhagic fever, Video",Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-HEFV
nom_1077,0,3,"HELB - Helminths, Book",Mandatory,L013 - Laboratory,LIB-L-L013-HELB
nom_1078,0,3,HELM - Helmet,Mandatory,PIDE - Identification,LOG-P-PIDE-HELM
nom_1079,0,3,HELM - Helmet,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-HELM
nom_1080,0,3,HEPA - Heparin,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-HEPA
nom_1081,0,3,HEPB - Hepatitis book,Mandatory,L003 - Viral Infectious Diseases,LIB-L-L003-HEPB
nom_1082,0,3,"HEXB - Health of expatriates, Book",Mandatory,L028 - Health Of Expatriates,LIB-L-L028-HEXB
nom_1083,0,3,"HEXD - Health of Expatriates, Digital Media",Mandatory,L028 - Health Of Expatriates,LIB-L-L028-HEXD
nom_1084,0,3,HEXG - Health expatriates,Mandatory,L052 - Security,LIB-L-L052-HEXG
nom_1085,0,3,"HEXG - Health of expatriates, Guide",Mandatory,L028 - Health Of Expatriates,LIB-L-L028-HEXG
nom_1086,0,3,"HIAD - Toyota HI ACE, Commuter bus",Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-HIAD
nom_1087,0,3,HILD - Toyota Hilux diesel,Mandatory,TTOY - Toyota Vehicles,LOG-T-TTOY-HILD
nom_1088,0,3,HING - Hinge,Mandatory,PHDW - Hardware,LOG-P-PHDW-HING
nom_1089,0,3,HIVD - HIV Determine test,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-HIVD
nom_1090,0,3,"HIVI - HIV test, Immunoflow",Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-HIVI
nom_1091,0,3,HIVU - HIV Unigold test,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-HIVU
nom_1092,0,3,HODB - Decapitation Hook Of Braun,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-HODB
nom_1093,0,3,HOEP - Hoe,Mandatory,PTOO - Tools,LOG-P-PTOO-HOEP
nom_1094,0,3,"HOFI - Hook, fistula, Emmet",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-HOFI
nom_1095,0,3,HOLD - Holder,Mandatory,ASTA - Stationery,LOG-A-ASTA-HOLD
nom_1096,0,3,HOLD - Holder,Mandatory,PLIG - Lighting,LOG-P-PLIG-HOLD
nom_1097,0,3,HOLD - Holder for cable seath,Mandatory,PELE - Electricity,LOG-P-PELE-HOLD
nom_1098,0,3,HOLS - Hole saw,Mandatory,PTOO - Tools,LOG-P-PTOO-HOLS
nom_1099,0,3,"HONE - Hook, nerve",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-HONE
nom_1100,0,3,HOOK - Fixing hook,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-HOOK
nom_1101,0,3,HOOK - Hook,Mandatory,PHDW - Hardware,LOG-P-PHDW-HOOK
nom_1102,0,3,HOOK - Towing hook,Mandatory,TVEM - Vehicles Modifications,LOG-T-TVEM-HOOK
nom_1103,0,3,HOOS - Strabismus Hook,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-HOOS
nom_1104,0,3,HOSE - Fuel hose,Mandatory,TVEA - Vehicles Accessories,LOG-T-TVEA-HOSE
nom_1105,0,3,HOSE - Hose,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-HOSE
nom_1106,0,3,HOSF - Flat hose,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-HOSF
nom_1107,0,3,HOSG - Garden hose,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-HOSG
nom_1108,0,3,HOSS - Spiral hose,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-HOSS
nom_1109,0,3,HOSY - Yellow wastewater hose,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-HOSY
nom_1110,0,3,HUBU - USB hub,Mandatory,ADAP - Data Processing,LOG-A-ADAP-HUBU
nom_1111,0,3,"HUMB - Humanitarian, Book",Mandatory,L070 - Humanitarian Assistance,LIB-L-L070-HUMB
nom_1112,0,3,"HUMG - Humanitarian Assistance, Guide",Mandatory,L070 - Humanitarian Assistance,LIB-L-L070-HUMG
nom_1113,0,3,HVIJ - Hi-visibility jacket,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-HVIJ
nom_1114,0,3,HYAC - Hydrochloric Acid,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-HYAC
nom_1115,0,3,HYDA - Hydralazine,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-HYDA
nom_1116,0,3,HYDA - Hydralazine,Mandatory,DORA - Oral Drugs,MED-D-DORA-HYDA
nom_1117,0,3,HYDO - Hydrochlorothiazide,Mandatory,DORA - Oral Drugs,MED-D-DORA-HYDO
nom_1118,0,3,HYDR - Hydrocortisone,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-HYDR
nom_1119,0,3,HYDR - Hydrocortisone,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-HYDR
nom_1120,0,3,HYDR - Hydrometer,Mandatory,PTOO - Tools,LOG-P-PTOO-HYDR
nom_1121,0,3,"HYGB - Hygiene, Book",Mandatory,L018 - Water & Sanitation,LIB-L-L018-HYGB
nom_1122,0,3,HYGB - Infection control book,Mandatory,L029 - Nursing - Infection Control,LIB-L-L029-HYGB
nom_1123,0,3,"HYGG - Infection control, guide",Mandatory,L029 - Nursing - Infection Control,LIB-L-L029-HYGG
nom_1124,0,3,"HYGV - Infection control, video",Mandatory,L029 - Nursing - Infection Control,LIB-L-L029-HYGV
